ID,latitud,longitd,municip,localdd,predio,causa,ecos,tipo,inicio,termino,renuevo,arboreo,arbustv,herbace,total,copa,dur,tempord,temp_yr,difftim,radio,pendint,altitud,CLAVE,TIPO_C,usv,dst_hrt,dist_gr,dist_vs,dist_rb,Prec,Tmin,Tmax,Prec30d,est,porc_copa,ROS_ha_day,N_inc,Rec_prom,N_fires_prom,Rec_area,Fr_yr
5044-Zir-2002-02-17,19.43055556,-101.8902778,Ziracuaretiro,La mesa del nopal,Ziracuaretiro,,,,17/02/2002,17/02/2002,0,0,4,3,7,NA,NA,secas,2002,1,149.27,20.58181572,1518,(A)C(m)(w),Semicálido húmedo,Cultivo perenne,71.98154774,20.06474922,12.06861652,86.80940649,0,2,20,0,16146,0,7,6,4.8,4.75,14.4,3
5045-Zir-2002-02-22,19.44027778,-101.8388889,Ziracuaretiro,San Angel Zurumucapio,Mesa de Ramos,,,,22/02/2002,22/02/2002,0,2,1,0,3,NA,NA,secas,2002,1,97.72,7.07106781,1839,(A)C(m)(w),Semicálido húmedo,Cultivo perenne,12.75789826,0,0.0552859,149.0764567,0,2,22,2.1,_16146,66.67,3,5,4.5,4.5,4.75,0
5046-Zir-2002-02-25,19.42472222,-101.8427778,Ziracuaretiro,Sn. Angel Zpio.,Mesa del Nopal,,,,25/02/2002,25/02/2002,0,2,0,0.5,2.5,NA,NA,secas,2002,1,89.21,15.32064724,1938,(A)C(m)(w),Semicálido húmedo,Cultivo perenne,106.2401003,54.49562196,1757.434109,1691.309801,0,8,24,2.1,_16146,80,2.5,2,2,2,11.25,1.1
5047-Zir-2002-02-27,19.44583333,-101.8947222,Ziracuaretiro,Sn. Angel Zpio.,C. del Nopal,,,,27/02/2002,27/02/2002,0,1,1,0,2,NA,NA,secas,2002,1,79.79,5.27046299,1604,(A)C(m)(w),Semicálido húmedo,Asentamientos humanos,102.9293193,196.6433382,6.452518826,0,0,2,23,0,16146,50,2,1,1,1,2,NA
5048-Zir-2002-03-02,19.43805556,-101.9288889,Ziracuaretiro,Sn. Angel Zpio.,El Cinco,,,,02/03/2002,02/03/2002,0,0,1,1,2,NA,NA,secas,2002,1,79.79,17.98919487,1429,(A)C(m)(w),Semicálido húmedo,Cultivo perenne,63.80492284,0,6.406711116,56.14260532,0,2,18,0,16146,0,2,1,1,1,2,NA
5049-Zir-2002-03-03,19.42083333,-101.9916667,Ziracuaretiro,San Andres Coru,El Salto,,,,03/03/2002,03/03/2002,1,0,0,3,4,NA,NA,secas,2002,1,112.84,5.892556667,1592,(A)C(m)(w),Semicálido húmedo,Bosque Pino encino/veg secundaria,61.59670346,0,28.60052776,708.3174674,NA,NA,NA,NA,,0,4,7,5,5,3.46,5.2
505-Ari-2016-06-10,19.06905556,-101.74925,Ario de Rosales,P.P Del Rancho De El Limoncito,P.P Del Rancho De El Limoncito,Preparación de siembra,SBC,Superficial,10/06/2016,10/06/2016,3,5,27,3,38,38,0.541666667,lluvias,2016,1,347.79,2.635231495,1559,(A)C(w1)(w),Templado subhúmedo,Agricultura de temporal,1128.703815,0,2428.073782,5267.492299,0,10.4,21.6,80.6,_Turicato Sur-Lagun,13.16,38,1,1,1,38,NA
5050-Zir-2002-03-04,19.44027778,-101.8388889,Ziracuaretiro,Sn. Angel Zpio.,Piedra Parada,,,,04/03/2002,04/03/2002,0,3,2,0,5,NA,NA,secas,2002,1,126.16,7.07106781,1839,(A)C(m)(w),Semicálido húmedo,Cultivo perenne,12.75789826,0,0.0552859,149.0764567,0,4,21,2.1,_16146,60,5,5,4.5,4.5,4.75,0
5051-Zir-2002-03-06,19.46111111,-101.9269444,Ziracuaretiro,Sn. Andres Coru,El Tomatal,,,,06/03/2002,06/03/2002,1,2,1,0,4,NA,NA,secas,2002,1,112.84,12.74754906,1627,(A)C(m)(w),Semicálido húmedo,Cultivo perenne,0,0,959.959972,1525.625933,0,4,21,0,16146,50,4,1,1,1,4,NA
5052-Zir-2002-03-07,19.4775,-101.9416667,Ziracuaretiro,Sn. Andres Coru,Las Mesas,,,,07/03/2002,07/03/2002,0,1,0,1,2,NA,NA,secas,2002,1,79.79,17.67766953,1804,(A)C(m)(w),Semicálido húmedo,Cultivo perenne,0,0,687.1256412,378.4549519,0,2,22,0,16146,50,2,1,1,1,2,NA
5053-Zir-2002-03-12,19.43805556,-101.8366667,Ziracuaretiro,San Angel Zpio.,Mesa de Ramos,,,,12/03/2002,12/03/2002,0,2,3,2,7,NA,NA,secas,2002,1,149.27,4.859126568,1846,(A)C(m)(w),Semicálido húmedo,Cultivo perenne,0,0,206.5928191,94.16371099,0,3,22,2.1,_16146,28.57,7,5,4,4,5.33,0
5054-Zir-2002-03-12,19.45472222,-101.8533333,Ziracuaretiro,San Angel Zpio.,Mesa de Ramos,,,,12/03/2002,12/03/2002,0,3,1,0,4,NA,NA,secas,2002,1,112.84,25.38591003,1842,(A)C(m)(w),Semicálido húmedo,Cultivo perenne,0,0,811.5619316,1176.869908,0,3,22,2.1,_16146,75,4,1,1,1,4,NA
5055-Zir-2002-03-13,19.38583333,-101.935,Ziracuaretiro,Zirimicuaro,La Retoñera,,,,13/03/2002,13/03/2002,0,2,0,1,3,NA,NA,secas,2002,1,97.72,3.726779938,1309,Aw1(w),Cálido subhúmedo,Cultivo perenne,94.75725647,0,324.242845,1658.195272,0,4,21,0,16146,66.67,3,3,2.5,2.5,7.83,1.1
5056-Zir-2002-03-13,19.40111111,-101.925,Ziracuaretiro,Patuan,Pozos Azules,,,,13/03/2002,13/03/2002,0,3,0,2,5,NA,NA,secas,2002,1,126.16,34.31876755,1312,Aw1(w),Cálido subhúmedo,Cultivo perenne,100.7328705,0,920.9610706,653.2753599,0,4,21,0,16146,60,5,1,1,1,5,NA
5057-Zir-2002-03-18,19.43888889,-101.8777778,Ziracuaretiro,Ziracuaretiro,El Zicuil,,,,18/03/2002,18/03/2002,1,1,0,0,2,NA,NA,secas,2002,1,79.79,2.635231495,1620,(A)C(m)(w),Semicálido húmedo,Cultivo perenne,0,0,351.6464908,564.2649429,0,3,21,0,_16146,50,2,1,1,1,2,NA
5058-Zir-2002-03-18,19.40694444,-101.8888889,Ziracuaretiro,El Copal,Co. El Cobrero,,,,18/03/2002,18/03/2002,6,10,6,0,22,NA,NA,secas,2002,1,264.63,5.892556667,1417,(A)C(w2)(w),Templado subhúmedo,Cultivo perenne,0,0,1797.26323,1631.378048,0,3,21,0,16146,45.45,22,2,2,2,13,10
5059-Zir-2002-03-31,19.44305556,-101.8969444,Ziracuaretiro,C.I. San Angel Zpio,El Tizate,,,,31/03/2002,31/03/2002,0,3,2,0,5,NA,NA,secas,2002,1,126.16,3.726779938,1605,(A)C(m)(w),Semicálido húmedo,Cultivo perenne,69.76720255,163.0013562,6.701437733,0,0,4,24,0,16146,60,5,1,1,1,5,NA
506-Ari-2016-06-11,19.18602778,-101.7821667,Ario de Rosales,P.P De los Negros,P.P De los Negros,Preparación de siembra,BPQ,Superficial,11/06/2016,11/06/2016,0,0.66,3,0,3.66,3.66,0.225694444,lluvias,2016,1,107.94,3.535533905,1340,Aw1(w),Cálido subhúmedo,Bosque Pino encino/veg secundaria,666.3611055,34.45963912,650.1213483,724.3787345,5,9,19,0,16146,18.03,3.66,1,1,1,3.66,NA
5060-Zir-2002-04-04,19.44,-101.8375,Ziracuaretiro,C.I. De Sn Angel Zpio.,La Herradura,,,,04/04/2002,04/04/2002,0,3,4,0,7,NA,NA,secas,2002,1,149.27,16.66666603,1852,(A)C(m)(w),Semicálido húmedo,Cultivo perenne,4.551607669,0,9.076698081,8.674233987,0,5,23,0,_16146,42.86,7,5,4,4,5.06,0
5061-Zir-2002-04-04,19.43972222,-101.8375,Ziracuaretiro,C.I.de Sn. Angel Zpio.,La Herradura,,,,04/04/2002,04/04/2002,0,1,2,0,3,NA,NA,secas,2002,1,97.72,13.79412079,1848,(A)C(m)(w),Semicálido húmedo,Cultivo perenne,0,0,39.32587897,0,0,5,23,0,_16146,33.33,3,5,4,4,5.06,0
5062-Zir-2002-04-05,19.40222222,-101.8375,Ziracuaretiro,Ziracuaretiro,Los Mogotes,,,,05/04/2002,05/04/2002,0,0,2,1,3,NA,NA,secas,2002,1,97.72,11.18033981,1798,(A)C(w2)(w),Templado subhúmedo,Cultivo perenne,0,0,3960.626631,2895.645825,0,7,23,0,_16146,0,3,1,1,1,3,NA
5063-Zir-2002-04-06,19.42944444,-101.8319444,Ziracuaretiro,C.I. De Sn Angel Zpio.,Piedra Blanca,,,,06/04/2002,06/04/2002,0,0.5,3,0,3.5,NA,NA,secas,2002,1,105.55,12.52774715,1919,(A)C(m)(w),Semicálido húmedo,Cultivo perenne,0,0,1015.368757,523.5365196,0,5,24,0,_16146,14.29,3.5,1,1,1,3.5,NA
5064-Zir-2002-04-09,19.43083333,-101.8433333,Ziracuaretiro,C.I.San Angel Z.,Mesa de Ramos,,,,09/04/2002,09/04/2002,0,2,3,1,6,NA,NA,secas,2002,1,138.2,26.08745956,1916,(A)C(m)(w),Semicálido húmedo,Cultivo perenne,0,150.2194268,1098.145454,1148.000883,0,5,22,0,_16146,33.33,6,2,2,2,5,0
5065-Zir-2002-04-10,19.43083333,-101.8433333,Ziracuaretiro,C.I.San Angel Z.,Mesa de Ramos,,,,10/04/2002,10/04/2002,0,0,4,0,4,NA,NA,secas,2002,1,112.84,26.08745956,1916,(A)C(m)(w),Semicálido húmedo,Cultivo perenne,0,150.2194268,1098.145454,1148.000883,0,5,23,0,_16146,0,4,2,2,2,5,0
5066-Zir-2002-04-11,19.42777778,-101.8236111,Ziracuaretiro,C.I.San Angel Z.,Madera Blanca,,,,11/04/2002,11/04/2002,0,1,1,1,3,NA,NA,secas,2002,1,97.72,11.8438921,1965,(A)C(m)(w),Semicálido húmedo,Cultivo perenne,0,0,791.5559779,458.0485685,0,6,22,0,_16146,33.33,3,2,2,2,2.25,0
5067-Zir-2002-04-13,19.44388889,-101.8694444,Ziracuaretiro,C.I.San Angel Z.,El Pedregal,,,,13/04/2002,13/04/2002,0,1,2,0,3,NA,NA,secas,2002,1,97.72,3.726779938,1674,(A)C(m)(w),Semicálido húmedo,Cultivo perenne,0,3.823827464,63.43097299,134.4317316,0,6,24,0,_16146,33.33,3,2,2,2,2.5,3.1
5068-Zir-2002-04-14,19.45944444,-101.8769444,Ziracuaretiro,San angel zurumucapio,El Durazno,,,,14/04/2002,14/04/2002,0,0,3,0,3,NA,NA,secas,2002,1,97.72,12.30401897,1703,(A)C(m)(w),Semicálido húmedo,Cultivo perenne,0,0,1003.988619,1175.752247,0,5,23,0,_16146,0,3,1,1,1,3,NA
5069-Zir-2002-04-15,19.43888889,-101.9125,Ziracuaretiro,San angel zurumucapio,C.El horno,,,,15/04/2002,15/04/2002,1,2,15,15,33,NA,NA,secas,2002,1,324.1,46.02233887,1518,(A)C(m)(w),Semicálido húmedo,Cultivo perenne,562.9876309,579.7870886,703.243181,819.3800948,0,5,23,0,16146,6.06,33,8,5,5,39.49,4.6
507-Ari-2017-01-14,19.09275,-101.7079167,Ario de Rosales,P.P Del Puerto de Urapa,P.P Del Puerto de Urapa,Preparación de siembra,BP,Superficial,14/01/2017,14/01/2017,0,0,0,1.5,1.5,1.5,0.197916667,secas,2017,1,69.1,15,1879,(A)C(w1)(w),Templado subhúmedo,Cultivo perenne,9.32278547,0,2925.883143,3429.353559,NA,NA,NA,NA,,0,1.5,1,1,1,1.5,NA
5070-Zir-2002-04-16,19.4,-101.9388889,Ziracuaretiro,Ej. Patuan,Los Mogotes,,,,16/04/2002,16/04/2002,0,0,2,1,3,NA,NA,secas,2002,1,97.72,6.346477509,1361,(A)C(w2)(w),Templado subhúmedo,Cultivo perenne,36.72236942,0,288.882291,1039.999455,0,7,24,0,16146,0,3,2,2,2,5,5.8
5071-Zir-2002-04-18,19.45111111,-101.8683333,Ziracuaretiro,C.I.San Angel Z.,EL Pedregal,,,,18/04/2002,18/04/2002,0,0,2,0,2,NA,NA,secas,2002,1,79.79,7.168604374,1716,(A)C(m)(w),Semicálido húmedo,Cultivo perenne,0,0,94.37095877,609.3025166,0,6,21,0,_16146,0,2,1,1,1,2,NA
5072-Zir-2002-04-21,19.43861111,-101.8527778,Ziracuaretiro,C.I. Sn Angel Zpio,El Descanso,,,,21/04/2002,21/04/2002,0,0,2,0,2,NA,NA,secas,2002,1,79.79,25.4405632,1814,(A)C(m)(w),Semicálido húmedo,Cultivo perenne,0,371.6277674,797.5605485,1549.305923,0,6,21,0,_16146,0,2,2,2,2,3.5,4.9
5073-Zir-2002-04-28,19.42777778,-101.8233333,Ziracuaretiro,C.I. SAN ANGEL Z.,Madera Blanca,,,,28/04/2002,28/04/2002,0,0,1.5,0,1.5,NA,NA,secas,2002,1,69.1,14.90711975,1962,(A)C(m)(w),Semicálido húmedo,Cultivo perenne,0,0,780.5840878,471.4809733,0,7,25,0,_16146,0,1.5,2,2,2,2.25,0
5074-Zir-2002-05-06,19.48777778,-101.9266667,Ziracuaretiro,SAN ANDRES CORU,EL CHAPULIN,,,,06/05/2002,06/05/2002,0,0.5,0.5,0,1,NA,NA,lluvias,2002,1,56.42,37.45367432,1936,(A)C(m)(w),Semicálido húmedo,Cultivo perenne,49.12855355,0,1272.816038,2165.52652,0,7,28,0,16146,50,1,1,1,1,1,NA
5075-Zir-2002-05-13,19.44166667,-101.8875,Ziracuaretiro,SAN ANGEL Z.,C. LAS CRUCES,,,,13/05/2002,13/05/2002,0,1,1.5,2,4.5,NA,NA,lluvias,2002,1,119.68,5.892556667,1579,(A)C(m)(w),Semicálido húmedo,Cultivo perenne,242.8649815,212.3752826,75.77406291,21.80720869,14,7,28,27,_16146,22.22,4.5,8,6,6,6.8,2.7
5076-Zir-2002-05-19,19.39083333,-101.8863889,Ziracuaretiro,Ej. PATUAN,C. COBRERO,,,,19/05/2002,19/05/2002,0,0,4,0,4,NA,NA,lluvias,2002,1,112.84,32.59601212,1594,(A)C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg primaria,0,1196.856575,2558.630076,2107.140594,17,8,27,0,16146,0,4,5,3.5,3.5,52.7,3.7
5077-Zir-2002-05-23,19.39055556,-101.8702778,Ziracuaretiro,Ej. PATUAN,C. COBRERO,,,,23/05/2002,23/05/2002,0,0,3,2,5,NA,NA,lluvias,2002,1,126.16,19.00292397,1521,(A)C(w2)(w),Templado subhúmedo,Cultivo perenne,122.9652756,415.9357535,4071.265544,1994.982204,3,6,27,63.5,_16146,0,5,7,4.5,4.5,80.04,3.1
5078-Zir-2002-06-02,19.45555556,-101.9361111,Ziracuaretiro,SAN ANDRES CORU,EL CINCO,,,,02/06/2002,02/06/2002,0,0,2.5,1.5,4,NA,NA,lluvias,2002,1,112.84,7.453559875,1596,(A)C(m)(w),Semicálido húmedo,Cultivo perenne,0,0,37.92861199,966.5073911,2.1,7,23,0,16146,0,4,1,1,1,4,NA
5079-Zir-2003-01-21,19.41861111,-101.95,Ziracuaretiro,ZIRIMICUARO,PIEDRA PARADA,,,,21/01/2003,21/01/2003,0,0,2,2,4,NA,NA,secas,2003,1,112.84,7.905694008,1476,(A)C(m)(w),Semicálido húmedo,Bosque de pino/veg primaria,393.8665261,788.932612,258.4381259,789.1794157,0,0,19,0,16146,0,4,3,2.5,2.5,8.75,10.2
508-Ari-2017-01-23,19.13402778,-101.6593611,Ario de Rosales,P.P De Urapa,P.P De Urapa,Preparación de siembra,BPQ,Superficial,23/01/2017,24/01/2017,1,5,6,12.9,24.9,24.9,1.297222222,secas,2017,2,281.53,7.07106781,2080,C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg primaria,198.9676246,773.1318937,3608.290965,2082.068624,NA,NA,NA,NA,,20.08,12.45,8,5,5,73.4,0.7
5080-Zir-2003-02-26,19.435,-101.8783333,Ziracuaretiro,C.I. SAN ANGEL ZPIO.,TZIAPO,,,,26/02/2003,26/02/2003,0.5,0,1.5,0,2,NA,NA,secas,2003,1,79.79,9.501461983,1595,(A)C(m)(w),Semicálido húmedo,Cultivo perenne,0,0,693.3918465,701.077478,0,8,16,0,_16146,0,2,2,2,2,4,4.3
5081-Zir-2003-03-04,19.48222222,-101.9516667,Ziracuaretiro,LA VIÑATA,LA VIÑATA,,,,04/03/2003,04/03/2003,0,0,2,0,2,NA,NA,secas,2003,1,79.79,16.37240219,1886,(A)C(m)(w),Semicálido húmedo,Bosque de pino/veg primaria,338.5181327,348.6690562,1589.651842,1218.118024,0,8,18,0,16146,0,2,1,1,1,2,NA
5082-Zir-2003-03-05,19.39777778,-101.8661111,Ziracuaretiro,EL PORTILLO,EL PORTILLO,,,,05/03/2003,05/03/2003,0,0,1,0,1,NA,NA,secas,2003,1,56.42,8.24957943,1470,(A)C(w2)(w),Templado subhúmedo,Cultivo perenne,18.90777848,0,3797.537444,2280.914095,0,7,19,0,_16146,0,1,1,1,1,1,NA
5083-Zir-2003-03-05,19.49305556,-101.9222222,Ziracuaretiro,PARANGUITIRO,PARANGUITIRO,,,,05/03/2003,05/03/2003,1,0,1,0,2,NA,NA,secas,2003,1,79.79,24.26703262,2027,C(m)(w),Templado húmedo,Bosque Pino encino/veg secundaria,65.06793512,11.06974817,1822.994929,2907.077454,0,7,19,0,16146,0,2,1,1,1,2,NA
5084-Zir-2003-03-22,19.44138889,-101.8447222,Ziracuaretiro,ANGACHUEN,LA TINAJA,,,,22/03/2003,22/03/2003,0.5,0,1,0,1.5,NA,NA,secas,2003,1,69.1,14.19115543,1809,(A)C(m)(w),Semicálido húmedo,Cultivo perenne,0,0,32.04935522,770.2290064,0,7,18,0,_16146,0,1.5,2,2,2,2.75,1
5085-Zir-2003-04-03,19.45361111,-101.9102778,Ziracuaretiro,C.I. SN ANGEL ZURUMUCAPIO,EL CIRCO,,,,03/04/2003,03/04/2003,0,0,3,3,6,NA,NA,secas,2003,1,138.2,28.11187935,1757,(A)C(m)(w),Semicálido húmedo,Bosque de pino/veg primaria,248.4676726,361.8502137,1548.987116,1483.608676,0,2,22,0,16146,0,6,3,3,3,12.67,5.5
5086-Zir-2003-04-12,19.42222222,-101.8444444,Ziracuaretiro,SN ANDRES CORU,Co. COLORADO,,,,12/04/2003,12/04/2003,0,0,20,0,20,NA,NA,secas,2003,1,252.31,11.11805344,1893,(A)C(m)(w),Semicálido húmedo,Cultivo perenne,89.80653474,75.91089097,2055.468335,2015.618635,0,3.5,22,10,_16146,0,20,2,2,2,11.25,1.1
5087-Zir-2003-04-14,19.44166667,-101.8833333,Ziracuaretiro,C.I. SN ANGEL ZPIO,Co. EL FELIX,,,,14/04/2003,14/04/2003,0,0,2,2,4,NA,NA,secas,2003,1,112.84,6.346477509,1605,(A)C(m)(w),Semicálido húmedo,Cultivo perenne,146.2166203,93.35581069,48.04857674,9.363418768,0,3,21,10,_16146,0,4,3,2.5,2.5,10.5,1.6
5088-Zir-2003-04-16,19.41666667,-101.8916667,Ziracuaretiro,ZIRACUARETIRO,LA TEJERIA,,,,16/04/2003,16/04/2003,0,0,1,2,3,NA,NA,secas,2003,1,97.72,14.90711975,1427,(A)C(m)(w),Semicálido húmedo,Cultivo perenne,0,0,731.8595966,1050.942045,0,4,22,0,16146,0,3,4,3.5,3.5,5.92,3.4
5089-Zir-2003-04-16,19.41666667,-101.8916667,Ziracuaretiro,ZIRACUARETIRO,FALDIO,,,,16/04/2003,16/04/2003,2,0,0,8,10,NA,NA,secas,2003,1,178.41,14.90711975,1427,(A)C(m)(w),Semicálido húmedo,Cultivo perenne,0,0,731.8595966,1050.942045,0,4,22,0,16146,0,10,4,3.3,3.33,6.5,3.6
509-Ari-2017-02-14,19.22922222,-101.7526389,Ario de Rosales,P.P De La Mesa Del Nopal,P.P De La Mesa Del Nopal,Preparación de siembra,BP,Superficial,14/02/2017,15/02/2017,0,0,5,11.9,16.9,16.9,0.90625,secas,2017,2,231.94,18.89297295,1621,(A)C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg primaria,27.92436449,405.8041373,2460.396482,3906.531478,NA,NA,NA,NA,,0,8.45,1,1,1,16.9,NA
5090-Zir-2003-04-22,19.42194444,-101.9186111,Ziracuaretiro,CARACHA,LOMA GRANDE,,,,22/04/2003,22/04/2003,0,0,1,1,2,NA,NA,secas,2003,1,79.79,20.03469276,1359,(A)C(m)(w),Semicálido húmedo,Cultivo perenne,0,0,169.9489054,0,0,4,20,0,16146,0,2,1,1,1,2,NA
5091-Zir-2003-04-23,19.41222222,-101.8775,Ziracuaretiro,EL COPAL,LA NORIA,,,,23/04/2003,23/04/2003,0,0,2,0,2,NA,NA,secas,2003,1,79.79,11.60698986,1481,(A)C(w2)(w),Templado subhúmedo,Cultivo perenne,53.87218326,83.27565917,1809.141918,2136.259667,0,4,19,10,_16146,0,2,1,1,1,2,NA
5092-Zir-2003-04-28,19.50583333,-101.9780556,Ziracuaretiro,SAN ANDRES CORU,Co. DEL AGUA,,,,28/04/2003,28/04/2003,1,0,5,15,21,NA,NA,secas,2003,1,258.54,7.546154499,2239,C(m)(w),Templado húmedo,Bosque de pino/veg primaria,1515.924558,2916.715348,5173.033394,4935.923568,NA,NA,NA,NA,,0,21,1,1,1,21,NA
5093-Zir-2003-05-03,19.42638889,-101.9972222,Ziracuaretiro,SAN ANDRES CORU,MESA DE LA PALMA,,,,03/05/2003,03/05/2003,2,3,3,0,8,NA,NA,lluvias,2003,1,159.58,4.859126568,1613,(A)C(m)(w),Semicálido húmedo,Bosque Pino encino/veg secundaria,69.41345374,0,33.35183182,29.3254256,NA,NA,NA,NA,,37.5,8,3,6.5,6.5,9.65,1.3
5094-Zir-2003-05-03,19.44333333,-101.8075,Ziracuaretiro,SN ANGEL ZPIO,EL GRANADO,,,,03/05/2003,03/05/2003,2,0,2,4,8,NA,NA,lluvias,2003,1,159.58,43.74801636,2164,C(w2)(w),Templado subhúmedo,Cultivo perenne,38.91249142,707.6334272,921.820369,1049.897763,0,6,23,1,_16146,0,8,1,1,1,8,NA
5095-Zir-2003-05-05,19.41027778,-101.9319444,Ziracuaretiro,ZIRIMICUARO,Co. PANADERO,,,,05/05/2003,05/05/2003,0,0,3,6,9,NA,NA,lluvias,2003,1,169.26,33.4995842,1390,(A)C(w2)(w),Templado subhúmedo,Cultivo perenne,219.1996412,74.04684974,418.7303944,428.5910759,0,6,24,0,16146,0,9,4,3,3,5.75,1.9
5096-Zir-2003-05-06,19.45,-101.975,Ziracuaretiro,SN ANDRES CORU,Co. COLORADO,,,,06/05/2003,06/05/2003,10,8,15,20,53,NA,NA,lluvias,2003,1,410.74,32.18867874,1930,(A)C(m)(w),Semicálido húmedo,Bosque de pino/veg primaria,125.5234682,1084.055384,432.6846378,2716.039533,NA,NA,NA,NA,,15.09,53,7,4.1,4.14,42.4,3.3
5097-Zir-2003-05-07,19.42361111,-101.9861111,Ziracuaretiro,SN ANDRES CORU,Co. COLORADO,,,,07/05/2003,07/05/2003,0,0,3,1,4,NA,NA,lluvias,2003,1,112.84,12.52774715,1612,(A)C(m)(w),Semicálido húmedo,Bosque Pino encino/veg secundaria,0,450.5433201,315.7089034,1059.983037,NA,NA,NA,NA,,0,4,2,2,2,4,13.1
5098-Zir-2003-05-09,19.45833333,-101.9736111,Ziracuaretiro,SN ANDRES CORU,PUENTE DE LA VIDA,,,,09/05/2003,09/05/2003,0,0,1,1,2,NA,NA,lluvias,2003,1,79.79,3.333333254,1843,(A)C(m)(w),Semicálido húmedo,Bosque de pino/veg primaria,357.7337231,1588.179222,479.0397889,2603.995238,NA,NA,NA,NA,,0,2,1,1,1,2,NA
5099-Zir-2003-05-21,19.43194444,-101.8905556,Ziracuaretiro,SN ANGEL ZPIO,LAS CHARANDAS,,,,21/05/2003,21/05/2003,0,0,0,8,8,NA,NA,lluvias,2003,1,159.58,44.17452621,1507,(A)C(m)(w),Semicálido húmedo,Cultivo perenne,95.44602785,171.685938,30.77922114,237.114173,0,7,26,0,16146,0,8,6,6.5,6.5,15.66,2.8
51-Ari-2003-04-26,19.16972222,-101.7508333,Ario de Rosales,ARIO DE ROSALES,PALMA CUATA,,,,26/04/2003,26/04/2003,3,0,1,0,4,NA,NA,secas,2003,1,112.84,2.357022524,1443,(A)C(w1)(w),Templado subhúmedo,Cultivo perenne,0,0,189.8237341,1827.095648,0,8.5,27.5,0,_16515,0,4,1,1,1,4,NA
510-Ari-2017-02-15,19.13277778,-101.6647778,Ario de Rosales,P.P De Urapa,P.P De Urapa,Establecimiento de huertas,BPQ,Superficial,15/02/2017,15/02/2017,0,0,2,4.9,6.9,6.9,0.342361111,secas,2017,1,148.2,12.963624,2022,(A)C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg primaria,0,333.296871,3194.558523,2491.843523,NA,NA,NA,NA,,0,6.9,8,9.3,9.33,271.69,2
5100-Zir-2003-05-22,19.49277778,-101.8905556,Ziracuaretiro,SN ANGEL ZPIO,NANQUIN,,,,22/05/2003,22/05/2003,0,0,1,3,4,NA,NA,lluvias,2003,1,112.84,25.4405632,1962,C(m)(w),Templado húmedo,Bosque de pino/veg primaria,54.53945471,71.22594761,871.1129061,2609.175511,0,6,27,1,_16146,0,4,2,2,2,2.5,7.9
5101-Zir-2003-05-29,19.38416667,-101.9372222,Ziracuaretiro,Ej. ZIRIMICUARO,LAGUNILLAS,,,,29/05/2003,29/05/2003,0,0,13,0,13,NA,NA,lluvias,2003,1,203.42,7.905694008,1305,Aw1(w),Cálido subhúmedo,Cultivo perenne,293.0137013,36.29163168,35.11675267,1949.001153,1,8,27,0,16146,0,13,3,2.3,2.33,8.56,1
5102-Zir-2003-05-29,19.43194444,-101.8841667,Ziracuaretiro,SAN ANGEL ZPIO,Co. DEL NOPAL,,,,29/05/2003,29/05/2003,0,0,4,0,4,NA,NA,lluvias,2003,1,112.84,31.62277603,1638,(A)C(m)(w),Semicálido húmedo,Bosque Pino encino/veg primaria,329.8086552,269.466556,461.8129957,596.8147068,1,8,27,5,_16146,0,4,6,13.3,13.33,15.89,2
5103-Zir-2003-05-30,19.41666667,-101.9430556,Ziracuaretiro,Ej. ZIRIMICUARO,LA HERRADURA,,,,30/05/2003,30/05/2003,0,0,2,2,4,NA,NA,lluvias,2003,1,112.84,6.346477509,1371,(A)C(m)(w),Semicálido húmedo,Bosque Pino encino/veg primaria,68.68145533,183.5339748,36.51746651,1010.218584,0,8.5,28,0,16146,0,4,1,1,1,4,NA
5104-Zir-2003-06-01,19.35833333,-101.9847222,Ziracuaretiro,ZIRIMICUARO,Co. DE LOS PUERCOS,,,,01/06/2003,01/06/2003,5,40,30,10,85,NA,NA,lluvias,2003,1,520.16,28.01289368,1560,(A)C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg secundaria,1466.187285,1489.620527,3761.207799,2238.081342,0,18,40,0,16012,47.06,85,1,1,1,85,NA
5105-Zir-2003-06-05,19.38111111,-101.9419444,Ziracuaretiro,ZIRIMICUARO,LAGUNILLAS,,,,05/06/2003,05/06/2003,0,0,1,0.5,1.5,NA,NA,lluvias,2003,1,69.1,7.453559875,1299,Aw1(w),Cálido subhúmedo,Cultivo perenne,281.2042372,451.6478004,550.4414294,2544.745735,0,8,23,0,16146,0,1.5,1,1,1,1.5,NA
5106-Zir-2004-01-27,19.41944444,-101.8833333,Ziracuaretiro,ZIRIMICUARO,LA HERRADURA,,,,27/01/2004,27/01/2004,0,0,0,2,2,NA,NA,secas,2004,1,79.79,4.859126568,1485,(A)C(m)(w),Semicálido húmedo,Cultivo perenne,0,6.807434464,813.440098,1132.184611,0,0,18,0,16146,0,2,8,5.7,5.67,12,3.2
